Account_No,Reps,Sets,Time,Exercise_ID
1300,5,1,17/02/2018 15:51,1
1239,5,1,17/02/2018 15:51,1
1237,10,1,17/02/2018 15:51,28
1237,10,1,17/02/2018 15:51,28
1391,12,1,17/02/2018 15:51,75
1239,11,1,17/02/2018 15:51,75
1391,10,1,17/02/2018 15:51,74
1237,10,1,17/02/2018 15:51,74
1300,15,1,17/02/2018 15:51,24
123,15,1,17/02/2018 15:51,24
1300,15,1,17/02/2018 15:51,24
1239,2,1,18/02/2018 16:47,4
1200,2,1,18/02/2018 16:47,4
1239,5,1,18/02/2018 16:47,4
1239,5,1,18/02/2018 16:47,4
1298,5,1,18/02/2018 16:47,4
1298,5,1,18/02/2018 16:47,4
1300,5,1,18/02/2018 16:47,4
1391,8,1,18/02/2018 16:47,55
1239,8,1,18/02/2018 16:47,55
1239,8,1,18/02/2018 16:47,55
1298,8,1,18/02/2018 16:47,5
1237,10,1,18/02/2018 16:47,5
1239,11,1,18/02/2018 16:47,5
1391,10,1,18/02/2018 16:47,5
1298,15,1,18/02/2018 16:47,73
1300,10,1,18/02/2018 16:47,73
1300,12,1,18/02/2018 16:47,78
1235,8,1,18/02/2018 16:47,78
1298,4,1,20/02/2018 18:28,10
1401,5,1,20/02/2018 18:28,10
1300,3,1,20/02/2018 18:28,10
1235,3,1,20/02/2018 18:28,10
1237,3,1,20/02/2018 18:28,10
1300,8,1,20/02/2018 18:28,10
1298,8,1,20/02/2018 18:28,10
1238,13,1,20/02/2018 18:28,10
1391,12,1,20/02/2018 18:28,43
1400,12,1,20/02/2018 18:28,43
1391,13,1,20/02/2018 18:28,68
1300,14,1,20/02/2018 18:28,68
1300,10,1,20/02/2018 18:28,31
1300,10,1,20/02/2018 18:28,31
1401,8,1,20/02/2018 18:28,31
1239,12,1,20/02/2018 18:28,11
1237,8,1,20/02/2018 18:28,11
1298,11,1,20/02/2018 18:28,11
1239,3,1,20/02/2018 18:28,36
1300,3,1,20/02/2018 18:28,36
1391,5,1,20/02/2018 18:28,36
1298,15,1,20/02/2018 18:28,80
1391,12,1,20/02/2018 18:28,80
1391,12,1,20/02/2018 18:28,80
1400,6,1,21/02/2018 19:57,19
1238,7,1,21/02/2018 19:57,19
1391,8,1,21/02/2018 19:57,19
1239,11,1,21/02/2018 19:57,19
1401,8,1,21/02/2018 19:57,19
1239,6,1,21/02/2018 19:57,48
1237,6,1,21/02/2018 19:57,48
1239,5,1,21/02/2018 19:57,48
1298,7,1,21/02/2018 19:57,48
1300,7,1,21/02/2018 19:57,48
1697,2,1,21/02/2018 19:57,48
1391,2,1,21/02/2018 19:57,48
1238,2,1,22/02/2018 21:00,4
1298,1,1,22/02/2018 21:00,4
1391,3,1,22/02/2018 21:00,4
1239,3,1,22/02/2018 21:00,4
1391,3,1,22/02/2018 21:00,4
1235,5,1,22/02/2018 21:00,4
1298,8,1,22/02/2018 21:00,55
1239,8,1,22/02/2018 21:00,55
1400,8,1,22/02/2018 21:00,55
1298,15,1,22/02/2018 21:00,20
1237,15,1,22/02/2018 21:00,20
1697,15,1,22/02/2018 21:00,20
1391,8,1,22/02/2018 21:00,78
1239,8,1,22/02/2018 21:00,78
1298,10,1,22/02/2018 21:00,5
1238,11,1,22/02/2018 21:00,5
1391,12,1,22/02/2018 21:00,5
1298,3,1,24/02/2018 20:32,36
1298,2,1,24/02/2018 20:32,36
1239,3,1,24/02/2018 20:32,36
1238,4,1,24/02/2018 20:32,36
1300,3,1,24/02/2018 20:32,36
1238,3,1,24/02/2018 20:32,36
1400,3,1,24/02/2018 20:32,36
1298,3,1,24/02/2018 20:32,36
1391,8,1,24/02/2018 20:32,10
1298,12,1,24/02/2018 20:32,10
1298,12,1,24/02/2018 20:32,10
1298,12,1,24/02/2018 20:32,10
1235,12,1,24/02/2018 20:32,10
1300,10,1,24/02/2018 20:32,31
1239,11,1,24/02/2018 20:32,31
1391,12,1,24/02/2018 20:32,31
1400,14,1,24/02/2018 20:32,68
1391,13,1,24/02/2018 20:32,68
1298,12,1,24/02/2018 20:32,73
1239,8,1,24/02/2018 20:32,73
1300,12,1,24/02/2018 20:32,81
1239,8,1,24/02/2018 20:32,81
1239,15,1,24/02/2018 20:32,80
1391,10,1,24/02/2018 20:32,80
1391,7,1,24/02/2018 20:32,80
1391,12,1,24/02/2018 20:32,60
1391,12,1,24/02/2018 20:32,60
1298,5,1,25/02/2018 14:09,1
1238,5,1,25/02/2018 14:09,1
1391,5,1,25/02/2018 14:09,1
1237,9,1,25/02/2018 14:09,1
1238,8,1,25/02/2018 14:09,1
1300,10,1,25/02/2018 14:09,2
1238,10,1,25/02/2018 14:09,2
1400,10,1,25/02/2018 14:09,2
1391,12,1,25/02/2018 14:09,2
1300,10,1,25/02/2018 14:09,2
1298,8,1,28/02/2018 17:46,10
1300,3,1,28/02/2018 17:46,10
1238,3,1,28/02/2018 17:46,10
1298,3,1,28/02/2018 17:46,10
1697,3,1,28/02/2018 17:46,10
1300,9,1,28/02/2018 17:46,10
1401,10,1,28/02/2018 17:46,10
1298,9,1,28/02/2018 17:46,10
1298,10,1,28/02/2018 17:46,31
1298,10,1,28/02/2018 17:46,31
1300,10,1,28/02/2018 17:46,11
1238,8,1,28/02/2018 17:46,11
1298,10,1,28/02/2018 17:46,26
1239,10,1,28/02/2018 17:46,26
1298,10,1,28/02/2018 17:46,26
1391,10,1,28/02/2018 17:46,26
1298,9,1,28/02/2018 17:46,26
1238,9,1,28/02/2018 17:46,26
1298,5,1,01/03/2018 18:57,48
1239,5,1,01/03/2018 18:57,48
1391,6,1,01/03/2018 18:57,48
1300,6,1,01/03/2018 18:57,48
1239,5,1,01/03/2018 18:57,48
1238,7,1,01/03/2018 18:57,48
1298,5,1,01/03/2018 18:57,48
1237,3,1,06/03/2018 18:33,36
1300,3,1,06/03/2018 18:33,36
1298,3,1,06/03/2018 18:33,36
1235,3,1,06/03/2018 18:33,36
1238,3,1,06/03/2018 18:33,36
1238,3,1,06/03/2018 18:33,36
1238,3,1,06/03/2018 18:33,36
1300,5,1,06/03/2018 18:33,36
1300,12,1,06/03/2018 18:33,10
1239,12,1,06/03/2018 18:33,10
1400,10,1,06/03/2018 18:33,10
1300,8,1,06/03/2018 18:33,10
1298,12,1,06/03/2018 18:33,31
1238,12,1,06/03/2018 18:33,31
1300,9,1,06/03/2018 18:33,56
1237,9,1,06/03/2018 18:33,56
1300,12,1,06/03/2018 18:33,12
1300,12,1,06/03/2018 18:33,12
1239,12,1,06/03/2018 18:33,12
1400,5,1,07/03/2018 20:09,1
1239,7,1,07/03/2018 20:09,1
1300,5,1,07/03/2018 20:09,1
1400,7,1,07/03/2018 20:09,1
1391,12,1,07/03/2018 20:09,2
1298,12,1,07/03/2018 20:09,2
1300,12,1,07/03/2018 20:09,2
1239,10,1,07/03/2018 20:09,19
1238,10,1,07/03/2018 20:09,19
1401,10,1,07/03/2018 20:09,19
1391,10,1,11/03/2018 16:15,10
1237,10,1,11/03/2018 16:15,10
1400,9,1,11/03/2018 16:15,10
1298,9,1,11/03/2018 16:15,10
1300,12,1,11/03/2018 16:15,43
1237,10,1,11/03/2018 16:15,43
1239,10,1,11/03/2018 16:15,43
1300,10,1,11/03/2018 16:15,43
1391,8,1,11/03/2018 16:15,68
1697,10,1,11/03/2018 16:15,56
1238,10,1,11/03/2018 16:15,56
1300,10,1,11/03/2018 16:15,56
1238,8,1,12/03/2018 20:08,19
1239,8,1,12/03/2018 20:08,19
1237,8,1,12/03/2018 20:08,19
1300,8,1,12/03/2018 20:08,19
1239,5,1,12/03/2018 20:08,48
1238,5,1,12/03/2018 20:08,48
1239,5,1,12/03/2018 20:08,48
1239,5,1,12/03/2018 20:08,48
1298,5,1,12/03/2018 20:08,48
1391,5,1,12/03/2018 20:08,48
1237,5,1,13/03/2018 18:44,4
1298,2,1,13/03/2018 18:44,4
1300,5,1,13/03/2018 18:44,4
1391,5,1,13/03/2018 18:44,4
1391,5,1,13/03/2018 18:44,4
1391,5,1,13/03/2018 18:44,4
1401,8,1,13/03/2018 18:44,55
1300,8,1,13/03/2018 18:44,55
1400,8,1,13/03/2018 18:44,55
1237,10,1,13/03/2018 18:44,5
1200,10,1,13/03/2018 18:44,5
1300,10,1,13/03/2018 18:44,5
1298,10,1,13/03/2018 18:44,5
1391,6,1,15/03/2018 21:24,10
1239,7,1,15/03/2018 21:24,10
1391,8,1,15/03/2018 21:24,10
1239,8,1,15/03/2018 21:24,10
1298,8,1,15/03/2018 21:24,10
1298,8,1,16/03/2018 21:26,1
1300,8,1,16/03/2018 21:26,1
1238,8,1,16/03/2018 21:26,1
1238,8,1,16/03/2018 21:26,1
1239,11,1,16/03/2018 21:26,28
1237,11,1,16/03/2018 21:26,28
1300,12,1,16/03/2018 21:26,2
1237,12,1,16/03/2018 21:26,2
1391,11,1,16/03/2018 21:26,75
1391,5,1,17/03/2018 21:28,4
1300,5,1,17/03/2018 21:28,4
1391,5,1,17/03/2018 21:28,4
1298,5,1,17/03/2018 21:28,4
1298,5,1,17/03/2018 21:28,4
1300,5,1,17/03/2018 21:28,4
1400,8,1,17/03/2018 21:28,4
1391,11,1,17/03/2018 21:28,5
1391,12,1,17/03/2018 21:28,5
1237,10,1,17/03/2018 21:28,5
1298,11,1,17/03/2018 21:28,5
1238,3,1,19/03/2018 19:27,36
1391,3,1,19/03/2018 19:27,36
1239,3,1,19/03/2018 19:27,36
1298,3,1,19/03/2018 19:27,36
1400,3,1,19/03/2018 19:27,36
1697,3,1,19/03/2018 19:27,36
123,10,1,19/03/2018 19:27,10
1298,10,1,19/03/2018 19:27,10
1238,13,1,19/03/2018 19:27,10
1298,10,1,19/03/2018 19:27,10
1300,10,1,19/03/2018 19:27,31
1298,10,1,19/03/2018 19:27,31
1239,12,1,19/03/2018 19:27,31
1298,12,1,19/03/2018 19:27,68
1298,10,1,19/03/2018 19:27,11
1239,10,1,19/03/2018 19:27,11
1400,10,1,19/03/2018 19:27,43
1391,10,1,19/03/2018 19:27,43
1400,6,1,20/03/2018 07:27,19
1298,6,1,20/03/2018 07:27,19
1239,8,1,20/03/2018 07:27,19
1239,8,1,20/03/2018 07:27,19
1300,5,1,20/03/2018 07:27,19
1391,5,1,20/03/2018 07:27,48
1298,5,1,20/03/2018 07:27,48
1300,5,1,20/03/2018 07:27,48
1300,5,1,20/03/2018 07:27,48
1235,7,1,20/03/2018 07:27,48
1298,7,1,20/03/2018 07:27,48
1237,12,1,20/03/2018 07:27,29
1238,12,1,20/03/2018 07:27,29
1238,3,1,21/03/2018 20:53,4
1237,5,1,21/03/2018 20:53,4
1298,5,1,21/03/2018 20:53,4
1235,5,1,21/03/2018 20:53,4
1239,8,1,21/03/2018 20:53,4
1400,8,1,21/03/2018 20:53,4
1238,9,1,21/03/2018 20:53,4
1300,8,1,21/03/2018 20:53,67
1391,10,1,21/03/2018 20:53,67
1239,10,1,21/03/2018 20:53,67
1300,10,1,21/03/2018 20:53,67
1239,10,1,21/03/2018 20:53,67
1235,10,1,21/03/2018 20:53,67
1300,12,1,21/03/2018 20:53,73
1401,12,1,21/03/2018 20:53,73
1239,12,1,21/03/2018 20:53,73
1400,8,1,23/03/2018 19:00,10
1391,8,1,23/03/2018 19:00,10
1300,8,1,23/03/2018 19:00,10
1401,8,1,23/03/2018 19:00,10
1300,8,1,23/03/2018 19:00,10
1298,12,1,23/03/2018 19:00,10
1237,12,1,23/03/2018 19:00,10
1239,12,1,23/03/2018 19:00,31
1300,10,1,23/03/2018 19:00,31
1238,10,1,23/03/2018 19:00,26
1401,10,1,23/03/2018 19:00,26
1298,10,1,23/03/2018 19:00,26
1391,10,1,23/03/2018 19:00,26
1300,10,1,23/03/2018 19:00,26
1300,12,1,23/03/2018 19:00,12
1300,12,1,23/03/2018 19:00,12
1237,15,1,23/03/2018 19:00,25
1298,15,1,23/03/2018 19:00,25
1391,15,1,23/03/2018 19:00,25
1239,8,1,24/03/2018 15:52,1
1400,8,1,24/03/2018 15:52,1
1391,8,1,24/03/2018 15:52,1
1298,5,1,24/03/2018 15:52,1
1298,5,1,24/03/2018 15:52,1
1239,12,1,24/03/2018 15:52,28
1298,12,1,24/03/2018 15:52,28
1239,15,1,24/03/2018 15:52,24
1298,15,1,24/03/2018 15:52,24
1400,15,1,24/03/2018 15:52,29
1391,12,1,24/03/2018 15:52,29
1200,5,1,25/03/2018 19:07,4
1239,5,1,25/03/2018 19:07,4
1237,5,1,25/03/2018 19:07,4
1391,5,1,25/03/2018 19:07,4
1238,5,1,25/03/2018 19:07,4
1300,5,1,25/03/2018 19:07,4
1298,5,1,25/03/2018 19:07,4
1237,16,1,25/03/2018 19:07,20
1298,12,1,25/03/2018 19:07,20
1391,12,1,25/03/2018 19:07,20
1298,8,1,25/03/2018 19:07,78
1300,10,1,25/03/2018 19:07,78
1298,10,1,25/03/2018 19:07,5
1300,10,1,25/03/2018 19:07,5
1239,10,1,25/03/2018 19:07,5
1391,8,1,25/03/2018 19:07,55
1239,8,1,25/03/2018 19:07,55
1235,8,1,25/03/2018 19:07,55
1300,3,1,27/03/2018 20:18,36
1391,3,1,27/03/2018 20:18,36
1391,3,1,27/03/2018 20:18,36
1300,3,1,27/03/2018 20:18,36
1300,3,1,27/03/2018 20:18,36
1237,3,1,27/03/2018 20:18,36
1239,5,1,27/03/2018 20:18,36
1298,8,1,27/03/2018 20:18,10
1235,10,1,27/03/2018 20:18,10
1391,11,1,27/03/2018 20:18,10
1237,10,1,27/03/2018 20:18,10
1300,12,1,27/03/2018 20:18,10
1298,12,1,27/03/2018 20:18,31
1391,12,1,27/03/2018 20:18,31
1235,10,1,27/03/2018 20:18,31
1391,12,1,27/03/2018 20:18,68
1237,12,1,27/03/2018 20:18,39
1400,12,1,27/03/2018 20:18,39
1300,12,1,27/03/2018 20:18,43
1300,12,1,27/03/2018 20:18,43
1237,13,1,27/03/2018 20:18,25
1298,13,1,27/03/2018 20:18,25
1300,13,1,27/03/2018 20:18,25
1300,13,1,27/03/2018 20:18,60
1400,13,1,27/03/2018 20:18,60
1300,8,1,28/03/2018 19:20,19
1239,8,1,28/03/2018 19:20,19
1239,6,1,28/03/2018 19:20,19
1391,7,1,28/03/2018 19:20,19
1298,10,1,28/03/2018 19:20,19
1300,5,1,28/03/2018 19:20,48
1239,3,1,28/03/2018 19:20,48
1391,5,1,28/03/2018 19:20,48
1391,5,1,28/03/2018 19:20,48
1391,5,1,28/03/2018 19:20,48
1300,5,1,28/03/2018 19:20,48
1298,12,1,28/03/2018 19:20,29
1238,15,1,28/03/2018 19:20,29
1239,15,1,28/03/2018 19:20,29
1298,15,1,28/03/2018 19:20,24
1300,12,1,28/03/2018 19:20,24
1300,15,1,28/03/2018 19:20,24
1298,12,1,28/03/2018 19:20,82
1391,12,1,28/03/2018 19:20,82
1300,3,1,30/03/2018 09:32,4
1300,3,1,30/03/2018 09:32,4
1238,4,1,30/03/2018 09:32,4
1401,4,1,30/03/2018 09:32,4
1391,4,1,30/03/2018 09:32,4
1238,5,1,30/03/2018 09:32,4
1300,10,1,30/03/2018 09:32,67
1237,10,1,30/03/2018 09:32,67
1391,10,1,30/03/2018 09:32,67
1239,12,1,30/03/2018 09:32,55
1237,12,1,30/03/2018 09:32,20
1239,15,1,30/03/2018 09:32,20
1300,15,1,30/03/2018 09:32,20
1391,8,1,30/03/2018 09:32,78
1391,8,1,30/03/2018 09:32,78
1239,12,1,31/03/2018 09:33,10
1391,10,1,31/03/2018 09:33,10
1391,10,1,31/03/2018 09:33,10
1235,10,1,31/03/2018 09:33,10
1391,11,1,31/03/2018 09:33,10
1400,12,1,31/03/2018 09:33,60
1298,12,1,31/03/2018 09:33,60
1300,11,1,31/03/2018 09:33,31
1401,11,1,31/03/2018 09:33,31
1238,11,1,31/03/2018 09:33,31
1298,9,1,31/03/2018 09:33,56
1697,10,1,31/03/2018 09:33,56
1400,12,1,31/03/2018 09:33,16
1239,12,1,31/03/2018 09:33,80
1391,8,1,02/04/2018 19:57,1
1239,8,1,02/04/2018 19:57,1
1239,8,1,02/04/2018 19:57,1
1237,8,1,02/04/2018 19:57,1
1239,4,1,02/04/2018 19:57,1
1391,8,1,02/04/2018 19:57,74
1300,8,1,02/04/2018 19:57,74
1237,8,1,02/04/2018 19:57,74
1300,8,1,02/04/2018 19:57,74
1238,12,1,02/04/2018 19:57,2
1298,12,1,02/04/2018 19:57,2
1237,3,1,04/04/2018 19:55,4
1391,3,1,04/04/2018 19:55,4
1239,4,1,04/04/2018 19:55,4
1391,4,1,04/04/2018 19:55,4
1235,3,1,04/04/2018 19:55,4
1300,3,1,04/04/2018 19:55,4
1391,3,1,04/04/2018 19:55,4
1298,5,1,04/04/2018 19:55,78
1298,8,1,04/04/2018 19:55,78
1238,10,1,04/04/2018 19:55,5
1298,10,1,04/04/2018 19:55,5
1200,10,1,04/04/2018 19:55,5
1391,10,1,04/04/2018 19:55,73
1239,10,1,04/04/2018 19:55,73
1238,6,1,05/04/2018 18:23,10
1298,6,1,05/04/2018 18:23,10
1298,6,1,05/04/2018 18:23,10
1239,12,1,05/04/2018 18:23,10
1300,10,1,05/04/2018 18:23,10
1391,12,1,05/04/2018 18:23,10
1239,12,1,05/04/2018 18:23,43
1391,10,1,05/04/2018 18:23,43
1298,10,1,05/04/2018 18:23,43
1401,10,1,05/04/2018 18:23,26
1300,10,1,05/04/2018 18:23,26
1239,10,1,05/04/2018 18:23,26
1300,14,1,05/04/2018 18:23,80
1400,12,1,05/04/2018 18:23,80
1235,12,1,05/04/2018 18:23,80
1391,8,1,07/04/2018 15:25,19
1300,8,1,07/04/2018 15:25,19
1239,8,1,07/04/2018 15:25,19
1237,5,1,07/04/2018 15:25,48
1400,4,1,07/04/2018 15:25,48
1298,6,1,07/04/2018 15:25,48
1400,6,1,07/04/2018 15:25,48
1238,6,1,07/04/2018 15:25,48
1400,4,1,07/04/2018 15:25,48
1239,12,1,07/04/2018 15:25,24
1298,12,1,07/04/2018 15:25,24
1400,12,1,07/04/2018 15:25,24
1238,12,1,07/04/2018 15:25,82
1239,12,1,07/04/2018 15:25,82
1391,10,1,07/04/2018 15:25,82
1238,5,1,08/04/2018 21:09,4
1239,5,1,08/04/2018 21:09,4
1238,3,1,08/04/2018 21:09,4
1298,5,1,08/04/2018 21:09,4
1300,5,1,08/04/2018 21:09,4
1298,5,1,08/04/2018 21:09,4
1391,5,1,08/04/2018 21:09,4
1238,5,1,08/04/2018 21:09,4
1239,14,1,08/04/2018 21:09,20
1697,14,1,08/04/2018 21:09,20
1300,12,1,08/04/2018 21:09,20
1298,12,1,08/04/2018 21:09,20
1200,8,1,08/04/2018 21:09,78
1298,9,1,08/04/2018 21:09,78
1239,9,1,08/04/2018 21:09,6
1235,9,1,08/04/2018 21:09,6
1239,10,1,08/04/2018 21:09,5
1391,10,1,08/04/2018 21:09,5
1200,10,1,08/04/2018 21:09,5
1391,10,1,08/04/2018 21:09,5
1298,10,1,09/04/2018 19:45,10
1300,10,1,09/04/2018 19:45,10
1300,10,1,09/04/2018 19:45,10
1401,13,1,09/04/2018 19:45,10
1237,18,1,09/04/2018 19:45,60
1235,18,1,09/04/2018 19:45,60
1300,18,1,09/04/2018 19:45,60
1391,10,1,09/04/2018 19:45,31
1298,10,1,09/04/2018 19:45,31
1298,10,1,09/04/2018 19:45,31
1300,12,1,09/04/2018 19:45,43
1401,10,1,09/04/2018 19:45,43
1391,15,1,09/04/2018 19:45,71
1238,12,1,09/04/2018 19:45,71
1238,15,1,09/04/2018 19:45,25
1237,15,1,09/04/2018 19:45,25
1298,15,1,09/04/2018 19:45,25
1239,10,1,09/04/2018 19:45,10
1300,10,1,09/04/2018 19:45,10
1238,10,1,09/04/2018 19:45,10
1238,13,1,09/04/2018 19:45,10
1300,18,1,09/04/2018 19:45,60
1237,18,1,09/04/2018 19:45,60
1235,10,1,09/04/2018 19:45,31
1238,10,1,09/04/2018 19:45,31
1300,10,1,09/04/2018 19:45,31
1300,12,1,09/04/2018 19:45,43
1238,10,1,09/04/2018 19:45,43
1235,15,1,09/04/2018 19:45,71
1300,12,1,09/04/2018 19:45,71
1237,15,1,09/04/2018 19:45,25
1238,15,1,09/04/2018 19:45,25
1298,15,1,09/04/2018 19:45,25
1239,8,1,11/04/2018 19:13,1
1238,8,1,11/04/2018 19:13,1
1239,5,1,11/04/2018 19:13,1
1238,5,1,11/04/2018 19:13,1
1300,5,1,11/04/2018 19:13,1
1238,12,1,11/04/2018 19:13,28
1300,10,1,11/04/2018 19:13,75
1298,10,1,11/04/2018 19:13,75
1238,4,1,12/04/2018 22:42,4
1235,5,1,12/04/2018 22:42,4
1298,3,1,12/04/2018 22:42,4
1300,4,1,12/04/2018 22:42,4
1391,4,1,12/04/2018 22:42,4
1300,5,1,12/04/2018 22:42,4
123,5,1,12/04/2018 22:42,4
1238,14,1,12/04/2018 22:42,20
1298,15,1,12/04/2018 22:42,20
1239,12,1,12/04/2018 22:42,20
1391,8,1,12/04/2018 22:42,78
1238,6,1,12/04/2018 22:42,78
1300,8,1,12/04/2018 22:42,78
1237,10,1,12/04/2018 22:42,5
1239,11,1,12/04/2018 22:42,5
1239,12,1,12/04/2018 22:42,5
1400,10,1,12/04/2018 22:42,32
1391,4,1,13/04/2018 18:13,10
1238,4,1,13/04/2018 18:13,10
1391,5,1,13/04/2018 18:13,10
1300,5,1,13/04/2018 18:13,10
1237,12,1,13/04/2018 18:13,10
1239,10,1,13/04/2018 18:13,10
1391,10,1,13/04/2018 18:13,31
1237,10,1,13/04/2018 18:13,31
1238,10,1,13/04/2018 18:13,31
1238,8,1,13/04/2018 18:13,26
1298,8,1,13/04/2018 18:13,26
1298,10,1,13/04/2018 18:13,26
1300,10,1,13/04/2018 18:13,26
1298,6,1,15/04/2018 17:37,19
1300,6,1,15/04/2018 17:37,19
1238,6,1,15/04/2018 17:37,19
1235,6,1,15/04/2018 17:37,19
1391,5,1,15/04/2018 17:37,48
1298,5,1,15/04/2018 17:37,48
1300,5,1,15/04/2018 17:37,48
1237,8,1,15/04/2018 17:37,48
1391,12,1,15/04/2018 17:37,29
1238,12,1,15/04/2018 17:37,29
1239,12,1,15/04/2018 17:37,29
1239,12,1,15/04/2018 17:37,24
1391,12,1,15/04/2018 17:37,24
1235,12,1,15/04/2018 17:37,24
1391,3,1,17/04/2018 20:11,4
1239,1,1,17/04/2018 20:11,4
1300,5,1,17/04/2018 20:11,4
1239,5,1,17/04/2018 20:11,4
1391,5,1,17/04/2018 20:11,4
1239,5,1,17/04/2018 20:11,4
1239,5,1,17/04/2018 20:11,4
1300,15,1,17/04/2018 20:11,20
1300,15,1,17/04/2018 20:11,20
1239,15,1,17/04/2018 20:11,20
1238,15,1,17/04/2018 20:11,20
1239,8,1,17/04/2018 20:11,78
8765,8,1,17/04/2018 20:11,78
1300,10,1,17/04/2018 20:11,5
1697,10,1,17/04/2018 20:11,5
123,10,1,17/04/2018 20:11,5
1300,5,1,18/04/2018 19:46,1
1400,5,1,18/04/2018 19:46,1
1237,5,1,18/04/2018 19:46,1
1239,5,1,18/04/2018 19:46,1
1239,6,1,18/04/2018 19:46,1
1238,10,1,18/04/2018 19:46,75
1697,12,1,18/04/2018 19:46,75
1238,10,1,18/04/2018 19:46,23
1298,15,1,18/04/2018 19:46,24
1300,12,1,18/04/2018 19:46,24
1391,12,1,18/04/2018 19:46,24
1200,10,1,19/04/2018 19:18,10
1300,10,1,19/04/2018 19:18,10
1300,10,1,19/04/2018 19:18,10
1400,13,1,19/04/2018 19:18,10
1298,15,1,19/04/2018 19:18,60
1239,15,1,19/04/2018 19:18,60
1300,15,1,19/04/2018 19:18,60
1400,12,1,19/04/2018 19:18,60
1391,11,1,19/04/2018 19:18,31
1400,10,1,19/04/2018 19:18,31
1391,10,1,19/04/2018 19:18,31
1239,12,1,19/04/2018 19:18,26
1300,12,1,19/04/2018 19:18,26
1237,12,1,19/04/2018 19:18,26
1238,13,1,19/04/2018 19:18,71
1401,13,1,19/04/2018 19:18,71
1235,8,1,19/04/2018 19:18,71
1401,4,1,21/04/2018 18:34,4
8765,3,1,21/04/2018 18:34,4
1298,3,1,21/04/2018 18:34,4
1298,3,1,21/04/2018 18:34,4
1235,3,1,21/04/2018 18:34,4
1300,3,1,21/04/2018 18:34,4
1298,3,1,21/04/2018 18:34,4
1238,5,1,21/04/2018 18:34,78
1239,6,1,21/04/2018 18:34,78
1400,8,1,21/04/2018 18:34,78
1401,5,1,21/04/2018 18:34,78
1238,10,1,21/04/2018 18:34,5
1300,10,1,21/04/2018 18:34,5
1239,10,1,21/04/2018 18:34,5
1400,10,1,21/04/2018 18:34,5
1239,15,1,21/04/2018 18:34,20
1300,15,1,21/04/2018 18:34,20
1300,10,1,21/04/2018 18:34,20
1300,14,1,21/04/2018 18:34,20
1235,6,1,22/04/2018 14:53,19
1400,6,1,22/04/2018 14:53,19
1237,7,1,22/04/2018 14:53,19
1298,7,1,22/04/2018 14:53,19
1235,5,1,22/04/2018 14:53,48
1238,5,1,22/04/2018 14:53,48
1237,5,1,22/04/2018 14:53,48
1391,7,1,22/04/2018 14:53,48
1298,8,1,22/04/2018 14:53,48
1300,15,1,22/04/2018 14:53,29
1391,15,1,22/04/2018 14:53,29
1239,15,1,22/04/2018 14:53,24
1239,15,1,22/04/2018 14:53,24
1298,15,1,22/04/2018 14:53,24
1238,5,1,23/04/2018 19:27,10
1298,5,1,23/04/2018 19:27,10
1298,6,1,23/04/2018 19:27,10
1697,6,1,23/04/2018 19:27,10
1300,14,1,23/04/2018 19:27,10
1391,9,1,23/04/2018 19:27,10
1400,12,1,23/04/2018 19:27,31
1235,10,1,23/04/2018 19:27,31
1237,12,1,23/04/2018 19:27,26
1239,12,1,23/04/2018 19:27,26
1239,12,1,23/04/2018 19:27,26
1298,12,1,23/04/2018 19:27,26
1300,13,1,23/04/2018 19:27,71
1237,13,1,23/04/2018 19:27,71
1298,12,1,23/04/2018 19:27,13
1300,12,1,23/04/2018 19:27,13
1300,10,1,23/04/2018 19:27,13
1239,3,1,25/04/2018 20:05,4
1300,5,1,25/04/2018 20:05,4
1400,5,1,25/04/2018 20:05,4
1391,5,1,25/04/2018 20:05,4
1298,5,1,25/04/2018 20:05,4
1239,15,1,25/04/2018 20:05,5
1391,15,1,25/04/2018 20:05,5
1238,15,1,25/04/2018 20:05,5
1391,12,1,25/04/2018 20:05,5
1239,12,1,25/04/2018 20:05,5
1298,5,1,26/04/2018 19:49,1
1400,5,1,26/04/2018 19:49,1
1239,5,1,26/04/2018 19:49,1
1300,5,1,26/04/2018 19:49,1
1239,5,1,26/04/2018 19:49,1
1400,5,1,26/04/2018 19:49,1
1298,12,1,26/04/2018 19:49,24
1298,12,1,26/04/2018 19:49,24
1298,10,1,26/04/2018 19:49,24
1237,15,1,26/04/2018 19:49,29
1239,15,1,26/04/2018 19:49,29
1300,10,1,26/04/2018 19:49,75
1237,10,1,26/04/2018 19:49,28
1235,10,1,26/04/2018 19:49,28
1298,10,1,27/04/2018 18:58,10
1239,10,1,27/04/2018 18:58,10
1300,11,1,27/04/2018 18:58,10
1239,13,1,27/04/2018 18:58,10
1239,12,1,27/04/2018 18:58,26
1401,12,1,27/04/2018 18:58,26
1401,12,1,27/04/2018 18:58,26
1298,10,1,27/04/2018 18:58,26
1400,5,1,30/04/2018 20:03,19
1400,6,1,30/04/2018 20:03,19
1238,6,1,30/04/2018 20:03,19
1298,6,1,30/04/2018 20:03,19
1239,5,1,30/04/2018 20:03,48
1300,3,1,30/04/2018 20:03,48
1400,5,1,30/04/2018 20:03,48
1300,5,1,30/04/2018 20:03,48
1239,5,1,30/04/2018 20:03,48
1239,8,1,30/04/2018 20:03,48
1239,8,1,30/04/2018 20:03,48
1298,15,1,30/04/2018 20:03,29
